B.6g Gross Disposable Household Income by Local Authority1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,£ million
Scotland,S12000015,Fife,3160,3340,3431,3677,3834,4036,4163,4351,4470,4516,4876,5138,5264,5339,5452,5657,5881,5956,6246,6404
Scotland,S12000046,Glasgow City,5337,5488,5686,6054,6332,6585,6764,6874,6959,7264,7727,7938,8162,8144,8289,8586,8707,8942,9213,9417
Scotland,S12000017,Highland,1938,2005,2043,2160,2271,2387,2445,2560,2682,2952,3102,3472,3571,3657,3710,3904,4025,4039,4211,4339
Scotland,S12000018,Inverclyde,862,888,913,979,1034,1045,1061,1081,1127,1168,1214,1273,1285,1282,1284,1321,1352,1361,1436,1453
Scotland,S12000019,Midlothian,803,841,882,934,953,979,1052,1126,1170,1211,1261,1333,1362,1407,1458,1503,1593,1651,1728,1774
Scotland,S12000020,Moray,774,793,812,848,891,926,947,976,1001,1108,1206,1437,1458,1485,1444,1515,1590,1622,1698,1757
Scotland,S12000013,Na h-Eileanan Siar,243,250,245,254,268,282,290,302,321,313,346,362,378,391,398,401,405,415,447,443
Scotland,S12000021,North Ayrshire,1170,1203,1203,1300,1385,1461,1504,1587,1631,1686,1791,1834,1871,1936,1954,1993,2070,2094,2157,2220
Scotland,S12000044,North Lanarkshire,2836,2946,3027,3244,3392,3533,3630,3755,3910,3991,4277,4494,4565,4604,4694,4840,4975,5174,5357,5488
Scotland,S12000023,Orkney Islands,160,173,182,175,186,193,197,222,231,255,287,308,330,345,366,381,387,384,387,402
Scotland,S12000024,Perth and Kinross,1514,1572,1569,1665,1764,1765,1848,2035,2100,2273,2375,2430,2460,2477,2630,2708,2773,2805,2910,2936
Scotland,S12000038,Renfrewshire,1816,1873,1925,2069,2181,2202,2236,2281,2375,2481,2596,2723,2781,2773,2802,2882,2980,3028,3220,3309
Scotland,S12000026,Scottish Borders ,1027,1083,1092,1180,1231,1287,1394,1489,1557,1635,1718,1806,1840,1874,1914,1916,1998,2086,2133,2167
Scotland,S12000027,Shetland Islands,216,213,216,241,237,239,248,269,281,300,311,343,383,388,389,404,420,444,467,467
Scotland,S12000028,South Ayrshire,1097,1130,1162,1222,1298,1346,1421,1500,1535,1622,1661,1742,1777,1821,1872,1945,1992,2003,2044,2095
Scotland,S12000029,South Lanarkshire,2968,3097,3176,3381,3458,3696,3724,3942,4139,4251,4496,4658,4718,4832,4940,5100,5184,5219,5454,5489
Scotland,S12000030,Stirling,962,1001,1004,1076,1144,1148,1207,1316,1353,1447,1503,1528,1533,1543,1638,1703,1740,1755,1833,1890
Scotland,S12000039,West Dunbartonshire,842,880,972,1057,1090,1137,1154,1185,1228,1291,1345,1416,1445,1470,1484,1535,1542,1548,1618,1656
Scotland,S12000040,West Lothian,1286,1373,1473,1660,1778,1884,1974,2038,2077,2217,2455,2480,2472,2530,2586,2687,2768,2858,2969,2952
Northern Ireland,N09000001,Antrim and Newtownabbey,1195,1219,1257,1367,1399,1481,1545,1626,1698,1777,1869,1938,1970,1962,2036,2109,2183,2250,2331,2376
Northern Ireland,N09000011,Ards and North Down,1399,1428,1470,1582,1645,1744,1804,1881,1979,2087,2165,2239,2278,2282,2355,2430,2524,2554,2686,2719
Northern Ireland,N09000002,"Armagh City, Banbridge and Craigavon",1474,1511,1552,1629,1717,1826,1930,2086,2227,2407,2518,2592,2623,2665,2763,2806,2953,3124,3225,3276
Northern Ireland,N09000003,Belfast,3375,3447,3479,3660,3723,3863,3876,3957,4015,4189,4239,4481,4615,4600,4680,4791,4953,5017,5187,5286
Northern Ireland,N09000004,Causeway Coast and Glens,914,930,966,1036,1120,1229,1312,1405,1540,1629,1643,1639,1697,1729,1832,1870,1928,1998,2135,2172
Northern Ireland,N09000005,Derry City and Strabane,1009,1029,1076,1136,1196,1305,1399,1507,1637,1717,1741,1758,1794,1817,1884,1937,1989,2047,2081,2107
Northern Ireland,N09000006,Fermanagh and Omagh,807,824,860,899,939,990,1087,1189,1280,1355,1377,1394,1400,1407,1466,1503,1524,1565,1675,1705
Northern Ireland,N09000007,Lisburn and Castlereagh,1179,1193,1228,1348,1389,1461,1524,1598,1680,1751,1833,1897,1938,1952,2010,2109,2203,2280,2443,2497
Northern Ireland,N09000008,Mid and East Antrim,1172,1194,1225,1329,1344,1427,1501,1587,1664,1762,1835,1896,1923,1919,1974,2044,2114,2206,2332,2386
Northern Ireland,N09000009,Mid Ulster,911,929,968,1029,1066,1123,1233,1354,1463,1568,1625,1649,1663,1683,1774,1813,1883,1993,2111,2129
Northern Ireland,N09000010,"Newry, Mourne and Down",1277,1302,1351,1427,1484,1574,1681,1808,1958,2095,2153,2215,2237,2244,2349,2398,2485,2550,2612,2618
,,,,,,,,,,,,,,,,,,,,,,
1 Totals may not sum due to rounding.,,,,,,,,,,,,,,,,,,,,,,
