B.5g Balance of primary incomes by Local Authority1 ,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,£ million
Scotland,S12000021,North Ayrshire,1315,1359,1359,1495,1567,1646,1682,1817,1900,1961,2087,2071,2033,2094,2116,2059,2149,2263,2214,2280
Scotland,S12000044,North Lanarkshire,3160,3363,3428,3695,3909,4055,4235,4483,4790,4903,5282,5442,5334,5395,5428,5501,5697,5921,6122,6387
Scotland,S12000023,Orkney Islands,173,189,207,208,210,235,252,265,279,302,392,418,403,394,437,446,445,402,424,467
Scotland,S12000024,Perth and Kinross,1698,1780,1758,1872,1962,2007,2123,2371,2447,2619,2784,2815,2797,2819,2938,2896,2996,3158,3195,3252
Scotland,S12000038,Renfrewshire,2098,2189,2255,2434,2575,2612,2670,2672,2799,2940,3141,3256,3194,3218,3211,3154,3319,3417,3548,3690
Scotland,S12000026,Scottish Borders ,1191,1263,1280,1370,1402,1474,1619,1749,1783,1889,2007,2076,2036,2033,2060,2037,2136,2223,2222,2248
Scotland,S12000027,Shetland Islands,270,274,281,305,307,303,315,357,369,390,366,382,441,493,465,480,513,561,559,560
Scotland,S12000028,South Ayrshire,1217,1267,1289,1387,1456,1497,1582,1711,1754,1846,1895,1967,1881,1865,1942,2006,2045,2085,2118,2182
Scotland,S12000029,South Lanarkshire,3433,3732,3829,4032,4134,4298,4405,4688,4895,5070,5466,5568,5437,5616,5715,5853,5946,6025,6132,6218
Scotland,S12000030,Stirling,1083,1138,1130,1215,1277,1310,1391,1537,1583,1676,1770,1775,1748,1762,1838,1829,1890,1984,2025,2104
Scotland,S12000039,West Dunbartonshire,985,1046,1128,1234,1261,1334,1355,1396,1464,1545,1594,1648,1587,1618,1639,1622,1625,1656,1738,1820
Scotland,S12000040,West Lothian,1603,1722,1860,2087,2221,2355,2468,2599,2675,2860,3169,3178,2997,3118,3150,3157,3292,3409,3451,3455
Northern Ireland,N09000001,Antrim and Newtownabbey,1404,1438,1503,1641,1681,1792,1861,1960,2030,2122,2247,2285,2248,2260,2325,2380,2427,2467,2534,2619
Northern Ireland,N09000011,Ards and North Down,1633,1673,1747,1888,1967,2092,2157,2254,2350,2474,2590,2627,2594,2598,2660,2669,2722,2766,2856,2899
Northern Ireland,N09000002,"Armagh City, Banbridge and Craigavon",1679,1743,1813,1915,2038,2156,2263,2450,2593,2817,2967,3004,2932,3066,3117,3039,3187,3431,3597,3714
Northern Ireland,N09000003,Belfast,3703,3810,3909,4139,4247,4375,4331,4442,4505,4754,4826,5099,5009,5131,5118,5167,5386,5391,5480,5657
Northern Ireland,N09000004,Causeway Coast and Glens,1024,1066,1113,1175,1251,1382,1435,1539,1708,1811,1860,1790,1799,1879,1960,1947,1977,2074,2152,2172
Northern Ireland,N09000005,Derry City and Strabane,1105,1150,1205,1254,1304,1434,1493,1612,1775,1871,1928,1870,1841,1882,1933,1925,1988,2014,2061,2104
Northern Ireland,N09000006,Fermanagh and Omagh,869,904,952,1019,1070,1136,1230,1346,1442,1546,1577,1554,1524,1559,1605,1615,1627,1670,1782,1827
Northern Ireland,N09000007,Lisburn and Castlereagh,1396,1414,1474,1632,1686,1787,1856,1944,2024,2101,2215,2245,2222,2272,2352,2397,2470,2588,2770,2895
Northern Ireland,N09000008,Mid and East Antrim,1368,1403,1458,1580,1613,1709,1785,1892,1968,2085,2189,2223,2186,2177,2240,2269,2315,2406,2511,2594
Northern Ireland,N09000009,Mid Ulster,980,1019,1074,1169,1217,1293,1399,1537,1653,1794,1869,1851,1844,1893,1978,1941,2031,2174,2267,2312
Northern Ireland,N09000010,"Newry, Mourne and Down",1418,1465,1539,1643,1724,1827,1935,2086,2240,2416,2504,2524,2466,2489,2603,2587,2683,2744,2788,2862
,,,,,,,,,,,,,,,,,,,,,,
1 Totals may not sum due to rounding.,,,,,,,,,,,,,,,,,,,,,,
