Growth in Gross Disposable Household Income by Local Authority1 ,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,%
Region,LAU1 code,LA name,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
East of England,E06000055,Bedford,-,2.4,5.2,6.8,2.1,5.6,2.1,3.4,4.7,4.0,3.9,4.5,3.7,2.4,2.4,3.9,3.7,3.7,9.7,3.3
East of England,E06000056,Central Bedfordshire,-,2.3,5.4,6.7,2.8,5.5,2.0,3.0,4.5,3.7,3.6,4.3,3.2,2.7,1.5,5.7,5.7,2.4,6.5,3.7
East of England,E06000032,Luton,-,-1.8,5.1,7.0,6.6,3.4,2.1,1.1,2.4,1.9,4.0,2.9,4.0,3.1,3.3,4.7,2.7,4.3,5.0,4.2
East of England,E06000031,Peterborough,-,3.9,7.1,6.5,3.5,2.7,1.0,2.3,4.6,7.0,5.7,3.4,2.1,2.4,2.2,5.1,3.6,5.0,6.7,1.2
East of England,E06000033,Southend-on-Sea,-,3.0,4.3,5.5,5.4,4.5,2.5,0.1,2.7,3.3,4.0,3.7,4.7,1.8,2.0,3.8,4.0,3.5,6.3,3.4
East of England,E06000034,Thurrock,-,5.0,2.4,3.9,5.9,7.3,4.4,2.9,3.6,3.9,5.1,5.2,3.7,1.7,1.5,4.4,3.1,5.2,6.0,3.2
East of England,E07000008,Cambridge,-,5.6,6.6,6.6,2.0,4.2,2.0,5.5,11.3,3.6,2.0,2.6,3.3,3.0,2.6,4.7,5.5,5.2,6.7,2.1
East of England,E07000009,East Cambridgeshire,-,8.9,4.9,7.5,2.5,5.8,3.4,2.9,7.3,5.5,4.9,3.7,4.4,0.6,1.0,5.9,4.8,5.1,6.0,2.3
East of England,E07000010,Fenland,-,5.6,4.9,5.6,2.0,7.1,2.8,6.7,7.2,6.3,5.4,3.7,3.6,-0.1,0.8,5.2,4.8,4.3,6.6,2.7
East of England,E07000011,Huntingdonshire,-,4.5,5.6,5.9,1.3,5.5,1.2,6.6,6.3,4.6,3.6,3.3,2.5,0.1,0.8,5.8,4.4,4.6,5.9,2.5
East of England,E07000012,South Cambridgeshire,-,5.3,5.3,5.3,3.4,4.5,0.5,4.8,7.2,5.4,4.7,3.8,2.7,0.7,2.3,5.2,4.1,4.8,7.1,3.4
East of England,E07000066,Basildon,-,3.0,6.5,5.1,6.1,4.2,2.0,3.8,3.8,3.4,3.6,5.0,4.5,-0.6,2.0,5.0,2.2,1.9,6.5,3.5
East of England,E07000067,Braintree,-,5.5,7.8,7.3,5.8,6.2,2.1,5.2,4.3,3.4,4.3,5.5,4.2,-0.5,2.9,4.4,3.6,2.1,4.8,2.4
East of England,E07000068,Brentwood,-,0.5,5.0,5.2,2.6,1.5,2.8,2.6,4.1,3.3,2.7,5.4,4.5,-0.8,2.0,5.1,2.9,5.2,4.5,1.7
East of England,E07000069,Castle Point,-,2.0,5.1,4.9,5.5,3.3,2.4,2.0,2.8,1.8,3.6,4.2,3.0,-1.4,1.1,3.6,1.6,1.1,6.1,2.6
East of England,E07000070,Chelmsford,-,1.6,5.5,5.3,5.5,3.7,2.6,3.6,3.3,3.1,3.7,3.6,3.5,-0.8,1.6,4.4,2.8,3.3,4.4,1.4
East of England,E07000071,Colchester,-,2.8,7.3,5.5,6.1,3.9,2.3,5.0,5.8,3.6,4.4,5.0,5.5,0.5,3.5,5.9,4.2,2.5,6.9,3.8
East of England,E07000072,Epping Forest,-,3.1,5.5,5.4,4.1,2.4,1.9,2.8,4.4,3.2,3.5,5.0,0.4,-1.2,2.3,5.3,2.9,3.0,11.6,2.1
East of England,E07000073,Harlow,-,4.3,4.1,7.5,4.8,2.8,0.8,5.3,5.6,2.8,4.2,4.5,2.8,-1.7,3.5,5.3,2.6,2.5,12.1,2.6
East of England,E07000074,Maldon,-,4.2,5.7,7.7,4.8,2.7,1.0,2.9,3.4,3.3,3.1,5.1,1.6,-1.6,1.4,3.5,2.4,3.6,3.4,1.1
East of England,E07000075,Rochford,-,2.5,5.9,5.9,6.0,3.6,2.7,3.1,3.9,2.8,4.4,4.9,2.9,-0.6,1.1,4.2,1.4,1.8,6.4,3.1
East of England,E07000076,Tendring,-,4.3,6.4,7.0,6.2,4.0,2.7,3.5,3.2,2.7,3.5,4.4,2.6,-2.1,1.3,3.8,3.6,2.0,5.6,2.3
East of England,E07000077,Uttlesford,-,2.9,4.5,7.2,3.4,2.6,1.4,5.1,5.2,3.2,4.0,5.6,3.2,0.2,4.1,6.4,3.4,2.5,12.0,2.5
East of England,E07000095,Broxbourne,-,6.3,2.3,10.0,6.3,2.6,2.0,2.0,3.8,5.4,6.5,3.1,3.8,-1.1,0.9,6.4,5.3,3.1,7.0,1.0
East of England,E07000096,Dacorum,-,6.0,1.3,9.4,5.1,2.3,2.0,2.5,3.1,5.1,5.3,3.4,4.3,-0.6,1.4,6.1,5.7,4.1,7.4,0.9
East of England,E07000242,East Hertfordshire,-,5.8,1.8,8.5,6.1,2.6,1.5,2.3,3.3,4.9,5.4,3.4,3.6,-1.1,1.8,5.5,6.1,3.7,7.3,1.2
East of England,E07000098,Hertsmere,-,7.6,2.4,7.5,6.2,1.9,1.8,1.8,3.3,5.4,5.8,3.5,3.8,-0.1,1.0,5.6,5.5,4.9,6.4,0.4
East of England,E07000099,North Hertfordshire,-,6.2,1.3,10.7,6.1,2.3,3.8,2.6,3.3,6.5,5.0,3.3,3.6,-0.6,1.4,5.8,5.0,4.1,6.8,1.2
East of England,E07000240,St Albans,-,5.2,2.0,9.7,4.4,2.3,1.5,0.9,3.7,5.3,5.6,3.2,4.1,0.3,1.3,5.8,4.8,5.2,6.6,0.6
East of England,E07000243,Stevenage,-,5.4,2.2,9.9,7.5,3.9,2.4,2.8,3.5,4.9,5.6,3.3,4.8,-0.9,2.1,5.8,5.8,3.4,7.2,1.0
East of England,E07000102,Three Rivers,-,5.6,2.4,8.0,6.0,1.1,2.2,2.3,3.4,4.2,6.3,2.9,3.6,0.5,0.3,6.7,6.1,3.4,7.9,1.0
East of England,E07000103,Watford,-,7.0,1.5,9.6,6.0,1.8,3.0,3.1,4.7,4.4,6.4,4.7,4.5,0.9,2.4,6.8,7.0,4.2,7.3,0.9
East of England,E07000241,Welwyn Hatfield,-,5.1,2.8,8.7,5.9,3.9,3.6,4.4,5.8,7.2,6.5,3.5,4.7,-0.4,1.9,5.5,6.8,4.4,8.7,4.0
East of England,E07000143,Breckland,-,4.4,3.1,8.2,6.3,1.8,3.1,3.6,5.1,2.2,6.2,5.1,2.1,1.9,3.4,5.2,1.3,2.6,6.5,0.7
East of England,E07000144,Broadland,-,4.0,2.1,6.3,5.2,2.2,1.6,1.9,3.2,0.7,5.5,4.5,1.9,2.2,2.7,4.5,1.9,1.7,7.3,1.2
East of England,E07000145,Great Yarmouth,-,2.9,2.2,5.5,5.6,1.4,3.4,3.7,3.2,0.3,5.7,5.6,4.1,1.7,3.3,4.4,1.7,1.0,7.0,0.8
East of England,E07000146,King’s Lynn and West Norfolk,-,3.6,3.2,7.5,6.7,2.9,3.4,3.7,5.2,2.1,6.2,6.0,5.6,3.1,3.5,4.8,2.6,1.7,5.2,1.8
East of England,E07000147,North Norfolk,-,4.0,2.6,6.8,6.5,3.8,2.4,1.9,4.5,0.8,5.0,6.1,2.1,2.8,3.6,4.5,2.5,2.0,5.5,1.4
East of England,E07000148,Norwich,-,2.6,2.5,7.2,6.5,3.1,2.9,3.2,4.9,2.0,5.4,5.3,4.3,3.6,3.8,6.0,2.9,2.3,7.7,2.6
East of England,E07000149,South Norfolk,-,3.4,3.0,7.2,6.1,2.8,2.8,3.3,4.1,1.7,5.6,5.4,2.9,3.3,3.8,5.5,1.7,3.2,7.2,1.3
East of England,E07000200,Babergh,-,2.0,4.0,9.5,5.4,4.5,2.2,3.6,3.5,3.6,3.1,5.2,3.6,0.2,0.3,4.9,2.4,2.8,6.1,2.4
East of England,E07000201,Forest Heath,-,-1.7,3.4,10.0,-4.1,3.5,4.5,4.1,4.5,1.2,3.3,6.1,3.4,0.9,3.2,4.9,1.8,5.7,6.7,1.1
East of England,E07000202,Ipswich,-,3.9,3.4,10.2,6.3,3.6,3.9,6.3,6.7,3.8,4.3,7.5,5.8,1.7,2.2,6.2,3.0,2.3,6.6,2.5
East of England,E07000203,Mid Suffolk,-,2.8,4.9,11.0,4.5,4.6,2.2,4.9,4.5,3.2,5.2,6.6,4.2,0.2,0.9,5.5,2.9,2.8,6.8,2.4
East of England,E07000204,St Edmundsbury,-,6.0,2.1,10.6,6.3,4.1,3.2,4.4,4.2,4.1,4.2,6.6,4.2,1.0,2.0,4.7,2.9,2.7,6.6,1.6
East of England,E07000205,Suffolk Coastal,-,2.1,1.8,9.3,4.9,3.0,2.4,4.5,4.4,3.5,5.1,7.0,2.3,0.5,0.8,3.9,3.1,2.6,6.3,2.2
East of England,E07000206,Waveney,-,2.1,3.2,10.4,6.1,3.3,4.2,4.8,4.2,2.5,3.6,5.9,3.5,-1.2,-0.2,5.1,2.9,1.0,6.4,1.7
London,E09000007,Camden,-,9.6,8.6,14.8,2.8,0.9,2.1,10.1,12.8,9.7,10.1,8.6,-0.5,-4.5,-1.1,10.9,12.7,3.2,10.6,2.5
London,E09000001,City of London,-,15.3,19.1,17.3,8.4,-1.0,3.4,6.6,12.4,11.1,17.4,1.8,0.0,-6.8,-1.3,-1.9,4.6,4.4,20.2,3.3
London,E09000012,Hackney ,-,12.3,14.4,16.2,7.9,4.1,5.4,8.5,12.0,11.2,9.1,6.0,5.5,1.9,3.6,9.0,9.0,5.9,9.0,4.7
London,E09000013,Hammersmith and Fulham ,-,3.3,7.1,10.8,2.2,0.1,2.3,6.7,8.4,10.8,10.8,5.9,2.6,-4.1,-2.4,8.2,11.4,5.1,8.3,-1.1
London,E09000014,Haringey,-,3.0,6.8,7.3,3.0,3.3,2.0,5.4,5.9,7.3,7.0,3.9,2.2,2.5,1.4,7.7,2.4,4.5,7.0,0.4
London,E09000019,Islington,-,5.8,6.0,9.3,2.8,2.3,1.8,4.4,7.0,8.2,8.9,4.1,0.9,3.1,3.5,8.9,4.4,5.7,8.6,1.3
London,E09000020,Kensington and Chelsea,-,1.8,6.1,13.3,3.4,-0.9,2.6,6.8,8.5,8.0,9.9,6.8,-2.7,-4.6,-3.0,10.4,10.9,7.9,6.9,-2.9
London,E09000022,Lambeth ,-,6.1,8.5,10.7,3.3,1.9,2.6,5.7,7.4,7.5,8.5,3.7,2.1,3.2,3.0,8.2,5.3,5.5,12.2,0.9
London,E09000023,Lewisham ,-,6.3,7.0,9.0,4.4,2.6,4.0,5.3,7.1,7.8,7.1,4.0,1.3,4.4,0.9,8.0,5.4,6.8,8.7,1.8
London,E09000025,Newham ,-,10.6,11.9,16.2,9.4,6.9,7.1,7.0,9.6,9.7,9.9,6.7,3.4,4.9,4.3,7.7,6.9,4.4,10.7,5.6
London,E09000028,Southwark,-,6.7,10.2,11.7,4.3,1.7,4.3,6.3,9.0,8.5,8.4,3.7,3.0,5.4,1.5,8.1,6.1,6.2,8.4,1.2
London,E09000030,Tower Hamlets,-,5.5,7.1,9.9,4.9,3.5,3.6,5.4,6.4,7.9,8.3,4.1,4.7,3.2,2.3,8.0,6.2,5.2,9.9,2.9
London,E09000032,Wandsworth,-,11.6,11.9,14.6,4.7,1.0,2.4,8.0,12.6,10.5,12.1,4.8,2.3,-3.8,-2.8,8.3,10.3,6.6,6.6,3.5
London,E09000033,Westminster,-,6.1,11.3,13.5,5.0,1.2,3.3,8.5,12.3,9.5,10.2,6.0,1.4,-3.6,-1.1,11.1,10.7,6.9,9.7,0.5
London,E09000002,Barking and Dagenham,-,7.1,4.2,8.4,8.6,4.2,3.7,3.7,3.0,3.1,7.0,5.8,3.2,3.4,2.9,8.5,4.4,3.8,8.2,6.3
London,E09000003,Barnet,-,6.8,6.2,9.9,4.5,3.8,5.0,4.1,7.2,5.2,6.8,4.4,0.1,2.2,2.4,10.0,5.3,6.3,12.2,1.1
London,E09000004,Bexley,-,2.5,2.6,5.3,5.2,1.3,3.2,2.7,2.3,2.6,5.7,2.9,0.3,1.4,0.3,5.6,3.6,3.4,7.1,2.3
London,E09000005,Brent ,-,6.9,6.7,9.2,6.4,4.2,4.0,3.4,7.4,4.3,7.8,5.8,3.0,1.9,3.3,9.0,6.7,5.1,8.8,1.9
London,E09000006,Bromley,-,5.4,5.2,7.8,3.7,2.3,5.2,5.4,4.9,3.6,5.3,2.0,-0.8,1.7,2.4,7.8,4.0,4.9,7.5,1.7
London,E09000008,Croydon,-,5.1,6.1,9.5,5.5,3.5,5.4,5.5,5.5,3.8,6.6,3.8,-0.2,2.3,3.1,7.9,4.3,2.3,8.2,3.8
London,E09000009,Ealing,-,5.3,6.0,7.0,5.2,3.5,3.7,3.2,4.7,3.5,6.0,4.7,1.5,2.4,2.3,8.4,6.3,5.8,8.2,2.9
London,E09000010,Enfield,-,4.7,3.9,9.1,6.9,2.7,3.9,4.3,4.7,4.1,8.0,5.3,1.0,1.8,2.0,8.5,3.2,4.8,9.1,2.9
London,E09000011,Greenwich,-,3.2,3.8,7.2,6.8,3.8,3.9,4.0,4.3,4.2,5.9,4.4,2.4,2.9,2.4,7.0,4.5,4.3,7.3,2.9
London,E09000015,Harrow,-,6.3,6.2,8.1,6.1,4.5,5.5,3.6,6.5,2.8,7.3,4.3,-0.5,3.2,1.5,7.9,5.4,3.0,7.9,2.6
London,E09000016,Havering,-,3.4,3.6,6.9,5.7,2.2,4.5,3.3,3.7,3.2,6.5,4.1,-0.4,1.6,1.2,7.4,3.4,2.1,7.9,5.2
London,E09000017,Hillingdon,-,6.5,6.2,7.8,5.0,4.4,4.7,3.9,5.9,4.0,6.2,4.9,0.7,2.1,2.4,9.0,6.9,3.8,9.6,3.3
London,E09000018,Hounslow,-,4.9,3.7,6.9,3.9,2.7,3.3,3.3,5.4,4.9,5.7,4.4,2.7,2.2,2.4,8.0,4.9,3.7,8.8,4.5
London,E09000021,Kingston upon Thames,-,6.0,6.3,8.4,3.7,2.3,4.3,5.9,4.6,3.2,6.3,2.5,-1.7,1.9,2.0,9.1,5.1,3.0,8.1,2.9
London,E09000024,Merton,-,4.1,6.0,9.0,4.4,1.6,3.4,5.2,4.9,3.6,5.9,2.7,-0.4,2.3,2.1,6.6,5.3,2.8,6.7,2.4
London,E09000026,Redbridge,-,3.4,4.7,7.7,7.3,3.6,4.8,4.2,4.5,3.4,6.1,4.6,0.4,2.2,2.3,9.3,3.8,4.1,9.8,3.5
London,E09000027,Richmond upon Thames,-,3.4,5.4,7.0,2.3,1.4,3.8,3.3,4.3,3.9,5.4,2.5,-1.3,0.4,2.2,6.7,6.1,4.3,8.6,4.1
London,E09000029,Sutton,-,4.0,3.7,8.3,2.6,2.0,4.2,4.6,5.2,3.1,5.5,2.7,-0.4,1.9,2.0,7.8,4.8,2.3,7.7,2.3
London,E09000031,Waltham Forest,-,4.3,2.9,7.3,7.8,3.8,3.2,3.7,4.4,4.6,7.6,5.1,1.9,3.3,2.4,8.4,4.6,4.6,8.3,4.0
South East,E06000036,Bracknell Forest,-,3.4,2.0,7.4,1.2,3.1,1.6,1.5,3.5,5.2,7.2,2.5,1.8,0.3,2.1,6.3,5.3,2.4,6.7,3.0
South East,E06000043,Brighton and Hove,-,2.8,3.8,7.3,4.9,3.0,1.2,3.7,6.3,2.6,4.0,5.0,4.0,0.2,2.3,4.1,4.0,2.8,8.4,0.5
South East,E06000046,Isle of Wight,-,4.4,2.9,6.4,8.6,3.3,1.5,5.2,5.4,5.4,4.3,3.2,4.5,1.0,1.6,1.8,2.0,-0.0,3.7,-0.8
South East,E06000035,Medway,-,0.8,3.6,6.9,4.9,3.2,1.2,4.6,2.9,3.4,5.5,3.4,4.3,0.5,2.2,4.0,2.3,2.5,6.8,1.9
South East,E06000042,Milton Keynes,-,4.8,4.0,7.5,4.7,7.0,2.9,5.9,4.8,4.9,6.3,4.8,2.2,3.9,1.8,4.2,2.9,3.9,8.1,4.5
South East,E06000044,Portsmouth,-,1.5,4.0,8.9,0.2,4.5,1.5,1.6,1.0,1.7,4.5,3.9,6.5,0.7,2.4,1.7,4.4,2.2,8.1,1.6
South East,E06000038,Reading,-,4.7,2.3,10.0,1.9,3.2,1.7,3.2,4.9,5.4,8.0,3.2,0.5,0.2,2.4,6.1,5.2,2.4,6.3,3.6
South East,E06000039,Slough,-,5.1,1.4,9.2,3.5,3.5,2.5,2.5,5.5,6.3,9.0,4.9,3.5,1.4,3.9,5.6,5.1,1.8,6.7,3.7
South East,E06000045,Southampton,-,1.2,0.7,7.3,4.8,4.5,1.6,3.5,2.0,4.4,5.7,2.5,3.5,0.6,2.4,3.8,3.1,2.5,5.7,0.2
South East,E06000037,West Berkshire,-,2.9,2.9,6.6,1.7,2.0,1.7,2.9,4.3,5.8,7.4,3.3,1.1,-0.9,1.9,4.7,4.3,1.1,6.6,3.2
South East,E06000040,Windsor and Maidenhead,-,2.8,0.6,7.8,0.3,1.6,1.3,1.0,5.5,4.8,7.0,3.8,1.1,-0.5,3.1,5.0,3.9,3.6,6.5,3.3
South East,E06000041,Wokingham,-,4.3,2.5,7.8,0.4,2.1,1.1,1.7,2.8,3.9,7.2,1.3,1.3,-0.8,2.1,5.2,4.2,3.0,7.8,3.4
South East,E07000004,Aylesbury Vale,-,4.3,5.2,8.1,5.9,2.7,0.6,4.0,3.8,8.3,4.8,2.5,3.6,-0.3,2.2,4.6,5.1,3.8,9.5,2.2
South East,E07000005,Chiltern,-,3.0,2.1,5.2,4.0,0.5,0.8,4.2,1.9,9.3,3.5,5.0,0.3,-2.1,0.8,4.3,3.1,4.1,8.0,0.7
South East,E07000006,South Bucks,-,3.3,2.3,6.3,3.3,1.0,1.4,4.6,4.2,8.9,6.1,3.1,1.3,1.2,0.8,3.1,3.8,6.1,7.0,0.6
South East,E07000007,Wycombe,-,3.1,4.0,6.7,4.4,2.4,1.1,4.1,4.0,7.5,4.3,2.8,3.2,-0.4,1.7,4.5,3.7,2.2,7.9,-0.5
South East,E07000061,Eastbourne,-,3.0,4.5,7.6,4.9,4.3,3.8,3.9,6.3,4.9,8.3,3.7,1.6,3.2,0.1,3.6,5.0,1.9,6.1,0.7
South East,E07000062,Hastings,-,2.1,6.1,6.6,4.9,4.6,2.9,3.6,4.8,4.8,8.1,3.0,3.9,2.3,0.4,4.2,5.2,1.0,5.6,1.1
South East,E07000063,Lewes,-,2.6,5.7,7.1,5.8,2.6,1.4,2.8,4.2,4.3,8.3,3.5,2.1,2.9,1.1,4.2,5.3,1.5,6.3,0.5
South East,E07000064,Rother,-,2.1,3.2,5.5,3.7,3.0,2.5,1.8,4.6,4.5,8.2,4.5,1.3,2.4,-0.1,3.6,5.0,1.6,6.4,0.2
South East,E07000065,Wealden,-,5.1,3.1,5.6,3.5,2.5,2.1,2.1,4.4,4.8,6.6,3.5,0.5,4.1,-0.0,4.7,5.5,1.9,6.9,0.5
South East,E07000084,Basingstoke and Deane,-,2.7,3.2,7.3,3.5,2.9,1.7,4.4,2.5,3.3,5.8,3.4,4.1,0.6,2.2,6.9,4.1,1.8,7.1,1.1
South East,E07000085,East Hampshire,-,2.9,5.5,6.4,4.6,2.9,0.8,3.7,4.5,4.4,5.6,3.9,3.4,1.0,1.8,4.9,3.2,2.5,6.9,1.1
South East,E07000086,Eastleigh,-,3.2,6.7,7.3,5.5,4.8,1.5,4.5,4.3,3.9,5.9,4.0,4.2,1.3,3.0,6.4,4.4,1.7,4.3,2.2
South East,E07000087,Fareham,-,4.1,3.7,6.9,5.7,4.2,1.0,3.4,2.0,3.6,5.7,4.3,3.5,0.3,2.4,6.8,4.0,2.0,5.0,2.0
South East,E07000088,Gosport,-,2.9,3.5,7.1,6.1,5.1,3.6,5.1,3.6,4.5,6.1,4.5,4.9,-0.4,1.9,6.4,4.3,2.0,4.9,2.7
South East,E07000089,Hart,-,1.8,1.0,6.8,2.9,2.8,0.6,4.6,2.6,4.1,5.6,3.7,1.3,-0.8,1.9,6.0,3.9,2.8,8.0,0.7
South East,E07000090,Havant,-,3.2,3.3,5.4,5.2,5.1,1.0,4.2,3.2,3.6,5.4,3.7,4.3,0.4,2.1,5.8,5.0,2.0,4.9,2.5
South East,E07000091,New Forest,-,2.4,2.9,7.7,3.4,3.4,2.3,4.8,3.8,4.9,4.5,3.6,2.5,-0.6,2.3,5.5,1.4,1.9,7.3,0.6
South East,E07000092,Rushmoor,-,4.7,3.8,4.9,5.5,2.6,0.7,3.5,2.9,4.3,6.2,3.4,2.8,1.2,1.7,5.6,4.0,1.8,6.5,2.0
South East,E07000093,Test Valley,-,5.0,1.7,9.1,4.0,3.4,1.6,5.2,3.9,5.2,5.6,3.6,2.4,-0.6,2.3,6.0,2.5,2.3,7.8,2.6
South East,E07000094,Winchester,-,6.0,3.3,8.8,3.6,3.0,0.7,6.1,4.2,4.0,6.1,4.8,2.1,1.4,2.7,6.5,3.0,2.8,8.1,1.5
South East,E07000105,Ashford,-,2.6,4.9,8.8,5.5,3.2,1.7,5.9,4.8,4.8,5.2,3.5,2.8,1.0,1.7,6.3,4.6,2.8,4.7,0.0
South East,E07000106,Canterbury,-,3.9,6.5,9.9,6.4,5.6,3.1,5.5,4.7,4.1,6.6,3.8,3.9,3.4,3.5,6.4,4.7,3.4,6.7,1.5
South East,E07000107,Dartford,-,3.2,4.3,7.3,4.5,4.8,2.6,4.0,5.2,4.9,6.1,4.7,3.4,1.5,3.0,5.6,4.0,3.7,7.6,2.5
South East,E07000108,Dover,-,3.9,4.6,7.4,6.0,4.2,2.7,5.6,4.3,4.4,6.1,3.5,5.7,1.0,2.2,4.1,4.2,2.5,4.8,0.4
South East,E07000109,Gravesham,-,3.0,3.9,6.5,5.0,3.8,1.1,4.2,3.4,3.7,5.8,3.3,4.1,0.8,2.4,4.3,3.8,3.3,6.0,1.1
South East,E07000110,Maidstone,-,1.6,2.6,7.8,3.9,2.4,1.9,4.3,3.3,4.5,5.3,3.3,2.9,1.3,2.0,5.2,4.6,2.6,5.7,-0.2
South East,E07000111,Sevenoaks,-,1.0,1.3,8.0,2.3,0.9,1.2,4.8,3.7,4.5,3.9,2.3,0.7,-0.3,2.8,5.0,3.4,4.2,7.1,-2.6
South East,E07000112,Shepway,-,3.4,5.6,7.5,4.4,5.4,3.8,4.9,6.1,4.7,5.8,4.5,5.9,1.1,2.9,4.4,3.0,1.3,5.8,0.2
South East,E07000113,Swale,-,2.8,5.3,7.5,5.2,5.0,2.4,4.1,2.9,3.8,5.4,4.0,3.4,1.3,2.4,4.4,4.0,2.7,6.2,2.0
South East,E07000114,Thanet,-,2.9,5.6,7.4,5.8,5.0,2.1,5.0,5.1,4.3,5.4,4.2,5.4,1.0,2.7,4.9,4.1,3.3,5.5,-0.3
South East,E07000115,Tonbridge and Malling,-,0.8,2.3,8.4,2.9,3.4,0.7,5.5,3.7,5.3,5.1,2.9,1.9,1.5,1.7,5.2,5.4,3.8,7.9,-1.3
South East,E07000116,Tunbridge Wells,-,2.5,2.7,8.1,3.1,2.0,0.7,5.5,3.8,4.9,5.0,3.7,3.1,0.6,2.0,4.5,4.0,2.6,7.4,-1.6
South East,E07000177,Cherwell,-,3.6,4.1,9.8,2.2,3.0,1.9,4.8,2.1,7.8,3.3,3.7,3.3,-1.2,2.2,5.4,4.0,3.6,8.5,2.7
South East,E07000178,Oxford,-,4.9,4.6,8.6,1.7,4.8,3.9,6.3,4.5,6.6,2.1,2.8,2.2,-0.1,3.3,6.7,4.2,4.5,7.3,2.6
South East,E07000179,South Oxfordshire,-,3.8,3.3,8.1,1.4,3.3,0.0,3.4,3.3,6.4,4.1,1.8,3.3,-1.1,1.7,5.8,3.7,3.2,8.9,2.0
South East,E07000180,Vale of White Horse,-,3.5,1.9,8.8,3.0,2.2,0.8,3.2,3.2,7.7,3.1,3.5,1.6,-0.8,2.4,5.8,3.3,4.4,9.7,3.1
South East,E07000181,West Oxfordshire,-,2.1,4.0,6.5,1.5,2.9,1.6,4.2,2.6,8.5,5.1,2.9,3.2,-1.1,2.6,6.9,3.6,2.5,8.1,1.5
South East,E07000207,Elmbridge,-,5.8,4.6,5.6,2.0,2.5,-0.6,4.7,6.7,7.9,3.6,2.9,0.7,-0.3,2.1,6.4,5.2,2.8,6.9,-0.3
South East,E07000208,Epsom and Ewell,-,6.7,3.7,5.5,1.7,3.9,0.5,3.9,6.7,9.1,4.8,2.5,-1.0,2.3,3.4,6.2,4.6,3.2,7.2,0.0
South East,E07000209,Guildford,-,5.5,5.5,5.1,2.2,2.9,-0.0,3.7,5.4,7.4,4.2,1.2,1.3,2.5,2.7,7.1,5.3,3.4,8.4,1.5
South East,E07000210,Mole Valley,-,4.3,4.5,4.8,1.1,3.9,-0.5,3.4,7.9,6.4,4.4,3.5,-0.2,-0.3,2.2,7.5,3.7,1.2,6.4,-0.5
South East,E07000211,Reigate and Banstead,-,7.1,4.6,5.8,2.6,2.9,1.3,3.9,6.5,8.2,5.2,1.5,1.8,0.4,1.8,7.0,4.5,2.9,6.7,0.0
South East,E07000212,Runnymede,-,7.1,5.1,4.6,2.4,2.8,0.5,2.8,5.4,6.5,5.0,1.6,1.4,0.3,2.2,6.0,7.4,3.6,7.4,1.9
South East,E07000213,Spelthorne,-,4.8,4.4,4.4,1.7,3.3,-0.1,2.9,6.2,7.7,3.9,2.1,2.1,0.0,2.9,6.1,5.7,2.3,7.0,0.6
South East,E07000214,Surrey Heath,-,5.3,4.7,2.9,0.8,3.4,1.4,2.6,5.5,7.6,4.3,-0.2,2.8,0.1,2.2,6.0,5.2,2.4,7.0,-0.6
South East,E07000215,Tandridge,-,6.0,4.3,4.5,2.2,2.8,1.9,2.1,5.8,8.6,4.2,1.6,-0.3,0.9,1.7,5.8,5.4,2.2,7.2,-1.0
South East,E07000216,Waverley,-,5.5,2.4,4.5,2.1,2.7,0.5,2.9,5.2,7.2,3.2,2.6,1.1,-0.0,2.5,5.9,4.5,2.6,6.7,-0.1
South East,E07000217,Woking,-,5.5,5.1,5.3,1.7,3.1,1.5,3.1,7.7,8.8,4.2,2.2,2.2,1.0,2.3,5.7,5.0,2.5,6.7,0.1
South East,E07000223,Adur,-,5.0,1.7,9.2,6.6,2.9,1.2,3.1,5.6,4.9,4.6,1.6,1.8,1.5,2.1,6.2,5.2,2.4,8.1,0.5
South East,E07000224,Arun,-,5.2,2.8,7.7,6.6,3.2,2.3,4.1,5.5,4.2,4.7,2.1,1.8,1.6,1.9,5.9,5.1,1.6,8.2,1.2
South East,E07000225,Chichester,-,6.3,2.9,8.6,4.5,2.3,1.9,4.8,5.1,4.7,2.7,3.6,2.0,1.4,3.4,5.3,4.8,1.1,9.0,1.2
South East,E07000226,Crawley,-,4.6,1.0,7.5,4.6,0.6,0.9,4.0,4.7,4.7,4.7,2.2,2.3,1.6,2.7,5.3,4.7,1.5,5.4,0.3
South East,E07000227,Horsham,-,2.3,3.7,6.5,3.1,2.9,1.2,3.5,4.2,4.1,2.5,2.3,0.7,0.9,2.5,4.6,3.7,2.3,6.4,0.8
South East,E07000228,Mid Sussex,-,3.9,0.3,6.6,3.8,1.6,2.2,3.4,3.9,3.6,4.2,2.3,1.3,0.9,2.6,4.6,4.9,2.0,5.8,0.8
South East,E07000229,Worthing,-,5.3,2.8,8.4,5.3,3.9,2.7,3.5,5.9,5.4,4.8,2.5,2.3,2.4,3.4,5.1,4.6,2.6,8.6,1.1
South West,E06000022,Bath and North East Somerset,-,5.3,5.5,4.6,1.6,1.6,3.3,1.6,4.6,5.9,4.2,4.7,-0.2,1.9,3.0,4.5,5.1,3.4,8.9,3.0
